1055187500;@Gy|1.200
1055187500;@GTh|0.000
1055187500;@Gv|0.700
1056184800;@Gw|0.000
1093086300;@Rx|0.693
1094083500;@Ry|1.200
1094083500;@RTh|0.000
1094083500;@Rv|0.704
1094083500;@Rw|0.000
1095080800;@Gx|0.707
1095080800;@Gy|1.200
1095080800;@GTh|0.000
1095080800;@Gv|0.700
1096078100;@Gw|0.000
1132979600;@Rx|0.721
1133977200;@Ry|1.200
1133977200;@RTh|0.000
1133977200;@Rv|0.708
1134974300;@Rw|0.000
1134974300;@Gx|0.735
1134974300;@Gy|1.200
1134974300;@GTh|0.000
1135971500;@Gv|0.700
1135971500;@Gw|0.000
1172872900;@Rx|0.749
1173870200;@Ry|1.200
1173870200;@RTh|0.000
1173870200;@Rv|0.706
1174867500;@Rw|0.000
1174867500;@Gx|0.763
1174867500;@Gy|1.200
1174867500;@GTh|0.000
1175865000;@Gv|0.700
1175865000;@Gw|0.000
1212766300;@pid|0
1213763600;@ghost|0
1213763600;@i|1
1213763600;@A0|Tirette
1214760900;@F0|0
1214760900;@A1|Forward
1214760900;@F1|0
1214760900;@A2|Spin
1214760900;@F2|0
1215758200;@A3|Backward
1215758200;@F3|0
1215758200;@A4|Spin
1215758200;@F4|0
1216755500;@A5|Goto
1216755500;@F5|0
1216755500;@A6|Spin
1216755500;@F6|0
1216755500;@A7|Send
1217752700;@F7|0
1217752700;@A8|Goto
1217752700;@F8|0
1217752700;@A9|End_
1217752700;@F9|0
1253164400;@Rx|0.805
1253164400;@Ry|1.200
1254161600;@RTh|0.000
1254161600;@Rv|0.697
1254161600;@Rw|0.000
1255159000;@Gx|0.819
1255159000;@Gy|1.200
1255159000;@GTh|0.000
1255159000;@Gv|0.700
1256156200;@Gw|0.000
1293058700;@Rx|0.833
1294056400;@Ry|1.200
1294056400;@RTh|0.000
1294056400;@Rv|0.695
1295053700;@Rw|0.000
1295053700;@Gx|0.847
1295053700;@Gy|1.200
1295053700;@GTh|0.000
1296050300;@Gv|0.700
1296050300;@Gw|0.000
1332951000;@Rx|0.861
1333948400;@Ry|1.200
1333948400;@RTh|0.000
1333948400;@Rv|0.697
1334945700;@Rw|0.000
1334945700;@Gx|0.875
1334945700;@Gy|1.200
1334945700;@GTh|0.000
1335942800;@Gv|0.700
1335942800;@Gw|0.000
1373348000;@Rx|0.889
1373348000;@Ry|1.200
1374345300;@RTh|0.000
1374345300;@Rv|0.700
1374345300;@Rw|0.000
1374345300;@Gx|0.903
1375342800;@Gy|1.200
1375342800;@GTh|0.000
1375342800;@Gv|0.699
1375342800;@Gw|0.000
1413241500;@Rx|0.917
1413241500;@Ry|1.200
1414238800;@RTh|0.000
1414238800;@Rv|0.701
1415236400;@Rw|0.000
1415236400;@Gx|0.931
1415236400;@Gy|1.200
1415236400;@GTh|0.000
1416233500;@Gv|0.699
1416233500;@Gw|0.000
1453638600;@Rx|0.945
1453638600;@Ry|1.200
1453638600;@RTh|0.000
1454636100;@Rv|0.701
1454636100;@Rw|0.000
1454636100;@Gx|0.959
1454636100;@Gy|1.200
1455633200;@GTh|0.000
1455633200;@Gv|0.688
1455633200;@Gw|0.000
1493531900;@Rx|0.973
1493531900;@Ry|1.200
1494529300;@RTh|0.000
1494529300;@Rv|0.700
1494529300;@Rw|0.000
1494529300;@Gx|0.987
1495526600;@Gy|1.200
1495526600;@GTh|0.000
1495526600;@Gv|0.648
1495526600;@Gw|0.000
1533425300;@Rx|1.001
1533425300;@Ry|1.200
1534422700;@RTh|0.000
1534422700;@Rv|0.690
1534422700;@Rw|0.000
1534422700;@Gx|1.013
1535420100;@Gy|1.200
1535420100;@GTh|0.000
1535420100;@Gv|0.608
1535420100;@Gw|0.000
1572825400;@Rx|1.028
1573822700;@Ry|1.200
1573822700;@RTh|0.000
1574820100;@Rv|0.658
1574820100;@Rw|0.000
1574820100;@Gx|1.038
1574820100;@Gy|1.200
1575817500;@GTh|0.000
1575817500;@Gv|0.568
1575817500;@Gw|0.000
1613716300;@Rx|1.053
1613716300;@Ry|1.200
1613716300;@RTh|0.000
1614713800;@Rv|0.605
1614713800;@Rw|0.000
1614713800;@Gx|1.061
1615710900;@Gy|1.200
1615710900;@GTh|0.000
1615710900;@Gv|0.528
1615710900;@Gw|0.000
1653609100;@Rx|1.076
1653609100;@Ry|1.200
1653609100;@RTh|0.000
1654606800;@Rv|0.546
1654606800;@Rw|0.000
1654606800;@Gx|1.083
1654606800;@Gy|1.200
1655604100;@GTh|0.000
1655604100;@Gv|0.488
1655604100;@Gw|0.000
1693502500;@Rx|1.096
1693502500;@Ry|1.200
1694500100;@RTh|0.000
1694500100;@Rv|0.494
1694500100;@Rw|0.000
1694500100;@Gx|1.103
1694500100;@Gy|1.200
1695497400;@GTh|0.000
1695497400;@Gv|0.448
1695497400;@Gw|0.000
1733395900;@Rx|1.115
1733395900;@Ry|1.200
1734393500;@RTh|0.000
1734393500;@Rv|0.453
1734393500;@Rw|0.000
1734393500;@Gx|1.122
1735390700;@Gy|1.200
1735390700;@GTh|0.000
1735390700;@Gv|0.408
1735390700;@Gw|0.000
1773289300;@Rx|1.132
1773289300;@Ry|1.200
1774287100;@RTh|0.000
1774287100;@Rv|0.421
1774287100;@Rw|0.000
1774287100;@Gx|1.139
1775284700;@Gy|1.200
1775284700;@GTh|0.000
1775284700;@Gv|0.368
1775284700;@Gw|0.000
1813182700;@Rx|1.148
1813182700;@Ry|1.200
1814180000;@RTh|0.000
1814180000;@Rv|0.391
1814180000;@Rw|0.000
1815177400;@Gx|1.154
1815177400;@Gy|1.200
1815177400;@GTh|0.000
1815177400;@Gv|0.328
1816174500;@Gw|0.000
1853076000;@Rx|1.163
1854073200;@Ry|1.200
1854073200;@RTh|0.000
1854073200;@Rv|0.356
1854073200;@Rw|0.000
1855070500;@Gx|1.168
1855070500;@Gy|1.200
1855070500;@GTh|0.000
1855070500;@Gv|0.288
1856067800;@Gw|0.000
1892969300;@Rx|1.176
1893966500;@Ry|1.200
1893966500;@RTh|0.000
1893966500;@Rv|0.314
1894963900;@Rw|0.000
1894963900;@Gx|1.180
1894963900;@Gy|1.200
1894963900;@GTh|0.000
1895961100;@Gv|0.248
1895961100;@Gw|0.000
1932862600;@Rx|1.188
1933859800;@Ry|1.200
1933859800;@RTh|0.000
1933859800;@Rv|0.270
1934857600;@Rw|0.000
1934857600;@Gx|1.190
1934857600;@Gy|1.200
1934857600;@GTh|0.000
1935854600;@Gv|0.208
1935854600;@Gw|0.000
1973753100;@Rx|1.197
1973753100;@Ry|1.200
1973753100;@RTh|0.000
1974750400;@Rv|0.226
1974750400;@Rw|0.000
1974750400;@Gx|1.199
1974750400;@Gy|1.200
1975748200;@GTh|0.000
1975748200;@Gv|0.168
1975748200;@Gw|0.000
2013646600;@Rx|1.205
2013646600;@Ry|1.200
2013646600;@RTh|0.000
2014644300;@Rv|0.184
2014644300;@Rw|0.000
2014644300;@Gx|1.207
2014644300;@Gy|1.200
2015641300;@GTh|0.000
2015641300;@Gv|0.129
2015641300;@Gw|0.000
2053539700;@Rx|1.212
2053539700;@Ry|1.200
2054537200;@RTh|0.000
2054537200;@Rv|0.185
2054537200;@Rw|0.000
2054537200;@Gx|1.220
2054537200;@Gy|1.200
2055534400;@GTh|0.000
2055534400;@Gv|0.348
2055534400;@Gw|0.000
2072489200;"Action 1 succeded !"
2073486400;"Computation succeeded"
2093433100;@Rx|1.220
2093433100;@Ry|1.200
2094430400;@RTh|0.000
2094430400;@Rv|0.183
2094430400;@Rw|0.000
2094430400;@Gx|1.216
2095427700;@Gy|1.200
2095427700;@GTh|0.000
2095427700;@Gv|0.000
2095427700;@Gw|0.064
2133326400;@Rx|1.224
2133326400;@Ry|1.200
2134323800;@RTh|0.000
2134323800;@Rv|0.035
2134323800;@Rw|0.002
2134323800;@Gx|1.216
2135321200;@Gy|1.200
2135321200;@GTh|0.001
2135321200;@Gv|0.000
2135321200;@Gw|0.192
2173219800;@Rx|1.222
2173219800;@Ry|1.200
2174217000;@RTh|0.001
2174217000;@Rv|-0.088
2174217000;@Rw|0.052
2175214300;@Gx|1.216
2175214300;@Gy|1.200
2175214300;@GTh|0.007
2175214300;@Gv|0.000
2176211600;@Gw|0.320
2213113100;@pid|0
2213113100;@ghost|0
2214110500;@i|2
2214110500;@A0|Tirette
2214110500;@F0|0
2215107900;@A1|Forward
2215107900;@F1|0
2215107900;@A2|Spin
2215107900;@F2|0
2215107900;@A3|Backward
2216105000;@F3|0
2216105000;@A4|Spin
2216105000;@F4|0
2216105000;@A5|Goto
2216105000;@F5|0
2217102300;@A6|Spin
2217102300;@F6|0
2217102300;@A7|Send
2217102300;@F7|0
2217102300;@A8|Goto
2218099600;@F8|0
2218099600;@A9|End_
2218099600;@F9|0
2253006400;@Rx|1.213
2254003700;@Ry|1.200
2254003700;@RTh|0.018
2254003700;@Rv|-0.075
2255001100;@Rw|0.361
2255001100;@Gx|1.216
2255001100;@Gy|1.200
2255001100;@GTh|0.034
2255998300;@Gv|0.000
2255998300;@Gw|0.576
2292899800;@Rx|1.212
2293897000;@Ry|1.200
2293897000;@RTh|0.037
2293897000;@Rv|0.002
2294894400;@Rw|0.528
2294894400;@Gx|1.216
2294894400;@Gy|1.200
2294894400;@GTh|0.055
2295891600;@Gv|0.000
2295891600;@Gw|0.704
2333790900;@Rx|1.214
2333790900;@Ry|1.200
2333790900;@RTh|0.061
2334789000;@Rv|0.055
2334789000;@Rw|0.662
2334789000;@Gx|1.216
2334789000;@Gy|1.200
2335786200;@GTh|0.081
2335786200;@Gv|0.000
2335786200;@Gw|0.832
2373683600;@Rx|1.216
2373683600;@Ry|1.200
2373683600;@RTh|0.091
2374681100;@Rv|0.059
2374681100;@Rw|0.773
2374681100;@Gx|1.216
2374681100;@Gy|1.200
2375678400;@GTh|0.112
2375678400;@Gv|0.000
2375678400;@Gw|0.960
2413577100;@Rx|1.218
2413577100;@Ry|1.200
2413577100;@RTh|0.124
2414574700;@Rv|0.027
2414574700;@Rw|0.883
2414574700;@Gx|1.216
2414574700;@Gy|1.200
2415571700;@GTh|0.149
2415571700;@Gv|0.000
2415571700;@Gw|1.088
2452976700;@Rx|1.218
2453973900;@Ry|1.200
2453973900;@RTh|0.163
2453973900;@Rv|-0.011
2454971200;@Rw|1.005
2454971200;@Gx|1.216
2454971200;@Gy|1.200
2454971200;@GTh|0.190
2455968500;@Gv|0.000
2455968500;@Gw|1.216
2492870000;@Rx|1.217
2493867800;@Ry|1.200
2493867800;@RTh|0.206
2494865000;@Rv|-0.031
2494865000;@Rw|1.138
2494865000;@Gx|1.216
2494865000;@Gy|1.200
2495863200;@GTh|0.237
2495863200;@Gv|0.000
2495863200;@Gw|1.344
2533760500;@Rx|1.216
2533760500;@Ry|1.200
2533760500;@RTh|0.255
2534758000;@Rv|-0.027
2534758000;@Rw|1.274
2534758000;@Gx|1.216
2534758000;@Gy|1.200
2535755100;@GTh|0.289
2535755100;@Gv|0.000
2535755100;@Gw|1.472
2573654000;@Rx|1.215
2573654000;@Ry|1.200
2573654000;@RTh|0.309
2574651300;@Rv|-0.008
2574651300;@Rw|1.406
2574651300;@Gx|1.216
2574651300;@Gy|1.200
2575648700;@GTh|0.346
2575648700;@Gv|0.000
2575648700;@Gw|1.571
2613547400;@Rx|1.215
2613547400;@Ry|1.200
2614544900;@RTh|0.369
2614544900;@Rv|0.009
2614544900;@Rw|1.532
2614544900;@Gx|1.216
2615542000;@Gy|1.200
2615542000;@GTh|0.408
2615542000;@Gv|0.000
2615542000;@Gw|1.443
2653440500;@Rx|1.216
2653440500;@Ry|1.200
2654437900;@RTh|0.432
2654437900;@Rv|0.016
2654437900;@Rw|1.610
2654437900;@Gx|1.216
2655435100;@Gy|1.200
2655435100;@GTh|0.467
2655435100;@Gv|0.000
2655435100;@Gw|1.315
2693333900;@Rx|1.216
2693333900;@Ry|1.200
2694331000;@RTh|0.495
2694331000;@Rv|0.011
2694331000;@Rw|1.531
2694331000;@Gx|1.216
2695328500;@Gy|1.200
2695328500;@GTh|0.522
2695328500;@Gv|0.000
2695328500;@Gw|1.187
2733227200;@Rx|1.217
2733227200;@Ry|1.200
2734224500;@RTh|0.552
2734224500;@Rv|0.001
2734224500;@Rw|1.328
2735221800;@Gx|1.216
2735221800;@Gy|1.200
2735221800;@GTh|0.571
2735221800;@Gv|0.000
2736219000;@Gw|1.059
2773120600;@Rx|1.216
2774118400;@Ry|1.200
2774118400;@RTh|0.599
2774118400;@Rv|-0.007
2775115200;@Rw|1.107
2775115200;@Gx|1.216
2775115200;@Gy|1.200
2775115200;@GTh|0.615
2776112400;@Gv|0.000
2776112400;@Gw|0.931
2813013900;@Rx|1.216
2814011200;@Ry|1.200
2814011200;@RTh|0.639
2814011200;@Rv|-0.008
2815008600;@Rw|0.942
2815008600;@Gx|1.216
2815008600;@Gy|1.200
2815008600;@GTh|0.655
2816005800;@Gv|0.000
2816005800;@Gw|0.803
2852907200;@Rx|1.216
2853904400;@Ry|1.200
2853904400;@RTh|0.674
2853904400;@Rv|-0.005
2854901700;@Rw|0.835
2854901700;@Gx|1.216
2854901700;@Gy|1.200
2854901700;@GTh|0.689
2855899000;@Gv|0.000
2855899000;@Gw|0.675
2892800500;@Rx|1.216
2893797700;@Ry|1.200
2893797700;@RTh|0.705
2893797700;@Rv|0.000
2894795000;@Rw|0.747
2894795000;@Gx|1.216
2894795000;@Gy|1.200
2894795000;@GTh|0.718
2895792300;@Gv|0.000
2895792300;@Gw|0.547
2933691000;@Rx|1.216
2933691000;@Ry|1.200
2933691000;@RTh|0.732
2934688300;@Rv|0.004
2934688300;@Rw|0.641
2934688300;@Gx|1.216
2934688300;@Gy|1.200
2935685600;@GTh|0.741
2935685600;@Gv|0.000
2935685600;@Gw|0.419
2973091300;@Rx|1.216
2973091300;@Ry|1.200
2974088500;@RTh|0.755
2974088500;@Rv|0.004
2974088500;@Rw|0.509
2975085800;@Gx|1.216
2975085800;@Gy|1.200
2975085800;@GTh|0.760
2975085800;@Gv|0.000
2976083100;@Gw|0.291
3012984600;@Rx|1.216
3013982000;@Ry|1.200
3013982000;@RTh|0.772
3013982000;@Rv|0.002
3014979400;@Rw|0.365
3014979400;@Gx|1.216
3014979400;@Gy|1.200
3014979400;@GTh|0.774
3015976500;@Gv|0.000
3015976500;@Gw|0.163
3053382100;@Rx|1.216
3053382100;@Ry|1.200
3054379600;@RTh|0.783
3054379600;@Rv|-0.001
3054379600;@Rw|0.226
3054379600;@Gx|1.216
3055376800;@Gy|1.200
3055376800;@GTh|0.782
3055376800;@Gv|0.000
3055376800;@Gw|0.035
3093275500;@Rx|1.216
3093275500;@Ry|1.200
3094272800;@RTh|0.788
3094272800;@Rv|-0.002
3094272800;@Rw|0.097
3095270100;@Gx|1.216
3095270100;@Gy|1.200
3095270100;@GTh|0.785
3095270100;@Gv|0.000
3096267400;@Gw|0.000
3133168700;"Action 2 succeded !"
3156611400;"Computation succeeded"
3156611400;@Rx|1.216
3157609300;@Ry|1.200
3157609300;@RTh|0.789
3157609300;@Rv|-0.002
3157609300;@Rw|-0.018
3158606400;@Gx|1.216
3158606400;@Gy|1.200
3158606400;@GTh|0.789
3158606400;@Gv|0.000
3159603900;@Gw|0.000
3187528900;@Rx|1.216
3187528900;@Ry|1.200
3188526400;@RTh|0.788
3188526400;@Rv|-0.000
3188526400;@Rw|-0.015
3188526400;@Gx|1.216
3189523900;@Gy|1.200
3189523900;@GTh|0.789
3189523900;@Gv|-0.040
3189523900;@Gw|0.000
3228419500;@pid|0
3228419500;@ghost|0
3228419500;@i|3
3229417000;@A0|Tirette
3229417000;@F0|0
3229417000;@A1|Forward
3229417000;@F1|0
3230414200;@A2|Spin
3230414200;@F2|0
3230414200;@A3|Backward
3230414200;@F3|0
3231411900;@A4|Spin
3231411900;@F4|0
3231411900;@A5|Goto
3231411900;@F5|0
3231411900;@A6|Spin
3232408900;@F6|0
3232408900;@A7|Send
3232408900;@F7|0
3232408900;@A8|Goto
3232408900;@F8|0
3233406300;@A9|End_
3233406300;@F9|0
3266822600;@Rx|1.216
3267820300;@Ry|1.199
3267820300;@RTh|0.789
3268817700;@Rv|-0.028
3268817700;@Rw|0.019
3268817700;@Gx|1.214
3268817700;@Gy|1.197
3269814800;@GTh|0.789
3269814800;@Gv|-0.120
3269814800;@Gw|0.000
3307713000;@Rx|1.214
3307713000;@Ry|1.198
3307713000;@RTh|0.790
3308710300;@Rv|-0.076
3308710300;@Rw|0.009
3308710300;@Gx|1.211
3308710300;@Gy|1.194
3309707600;@GTh|0.789
3309707600;@Gv|-0.160
3309707600;@Gw|-0.000
3347606300;@Rx|1.211
3347606300;@Ry|1.195
3347606300;@RTh|0.790
3348603900;@Rv|-0.136
3348603900;@Rw|-0.003
3348603900;@Gx|1.207
3349600900;@Gy|1.190
3349600900;@GTh|0.789
3349600900;@Gv|-0.200
3349600900;@Gw|0.000
3387006700;@Rx|1.206
3388003700;@Ry|1.190
3388003700;@RTh|0.790
3388003700;@Rv|-0.192
3389000800;@Rw|-0.008
3389000800;@Gx|1.201
3389000800;@Gy|1.185
3389000800;@GTh|0.789
3389998300;@Gv|-0.240
3389998300;@Gw|-0.000
3426899300;@Rx|1.200
3427896600;@Ry|1.183
3427896600;@RTh|0.789
3427896600;@Rv|-0.237
3428894000;@Rw|-0.005
3428894000;@Gx|1.195
3428894000;@Gy|1.179
3428894000;@GTh|0.789
3429891300;@Gv|-0.280
3429891300;@Gw|0.000
3467789900;@Rx|1.192
3467789900;@Ry|1.176
3467789900;@RTh|0.789
3468787300;@Rv|-0.271
3468787300;@Rw|0.000
3468787300;@Gx|1.188
3468787300;@Gy|1.171
3469784500;@GTh|0.789
3469784500;@Gv|-0.321
3469784500;@Gw|0.000
3507683400;@Rx|1.184
3507683400;@Ry|1.168
3507683400;@RTh|0.789
3508680600;@Rv|-0.301
3508680600;@Rw|0.003
3508680600;@Gx|1.179
3508680600;@Gy|1.163
3509677800;@GTh|0.789
3509677800;@Gv|-0.361
3509677800;@Gw|0.000
3547576700;@Rx|1.175
3547576700;@Ry|1.159
3548574200;@RTh|0.789
3548574200;@Rv|-0.334
3548574200;@Rw|0.003
3548574200;@Gx|1.169
3549571200;@Gy|1.153
3549571200;@GTh|0.789
3549571200;@Gv|-0.401
3549571200;@Gw|0.000
3587469800;@Rx|1.165
3587469800;@Ry|1.149
3588467200;@RTh|0.789
3588467200;@Rv|-0.373
3588467200;@Rw|0.000
3588467200;@Gx|1.158
3589464500;@Gy|1.142
3589464500;@GTh|0.789
3589464500;@Gv|-0.441
3589464500;@Gw|0.000
3627363200;@Rx|1.154
3627363200;@Ry|1.137
3628360500;@RTh|0.789
3628360500;@Rv|-0.417
3628360500;@Rw|-0.001
3628360500;@Gx|1.146
3629358100;@Gy|1.130
3629358100;@GTh|0.789
3629358100;@Gv|-0.481
3630355600;@Gw|-0.000
3667256500;@Rx|1.141
3667256500;@Ry|1.125
3668253900;@RTh|0.789
3668253900;@Rv|-0.463
3668253900;@Rw|-0.001
3669251100;@Gx|1.133
3669251100;@Gy|1.116
3669251100;@GTh|0.789
3669251100;@Gv|-0.521
3670248400;@Gw|0.000
3707149800;@Rx|1.128
3707149800;@Ry|1.111
3708147300;@RTh|0.789
3708147300;@Rv|-0.505
3708147300;@Rw|-0.000
3709144500;@Gx|1.119
3709144500;@Gy|1.102
3709144500;@GTh|0.789
3709144500;@Gv|-0.561
3710141800;@Gw|0.000
3747043300;@Rx|1.113
3748040800;@Ry|1.096
3748040800;@RTh|0.789
3748040800;@Rv|-0.545
3749037900;@Rw|0.000
3749037900;@Gx|1.104
3749037900;@Gy|1.087
3749037900;@GTh|0.789
3750035100;@Gv|-0.601
3750035100;@Gw|0.000
3786936400;@Rx|1.097
3787933800;@Ry|1.080
3787933800;@RTh|0.789
3787933800;@Rv|-0.582
3788931100;@Rw|0.000
3788931100;@Gx|1.087
3788931100;@Gy|1.070
3788931100;@GTh|0.789
3789928400;@Gv|-0.640
3789928400;@Gw|0.000
3826829700;@Rx|1.080
3827827100;@Ry|1.062
3827827100;@RTh|0.789
3827827100;@Rv|-0.620
3828824600;@Rw|0.000
3828824600;@Gx|1.069
3828824600;@Gy|1.052
3828824600;@GTh|0.789
3829821700;@Gv|-0.680
3829821700;@Gw|0.000
3867720600;@Rx|1.061
3867720600;@Ry|1.044
3867720600;@RTh|0.789
3868718000;@Rv|-0.659
3868718000;@Rw|-0.000
3868718000;@Gx|1.051
3868718000;@Gy|1.033
3869715500;@GTh|0.789
3869715500;@Gv|-0.694
3869715500;@Gw|0.000
